"ccnl settore gas e acqua, 2016-2018 - 2016",ccnl-settore-gas-e-acqua-2016-2018,Italy,it,2016
"ccnl personale dipendente settore assistenziale socio-sanitario e cure post intensive, 2017-2019 - 2017",ccnl-personale-dipendente-settore-assistenziale-socio-sanitario-e-cure-post-intensive-2017-2019,Italy,it,2017
"ccnl per gli operai agricoli e florovivaisti, 2018-2021 - 2018",ccnl-per-gli-operai-agricoli-e-florovivaisti-2018-2021,Italy,it,2018
"ccnl imbarcati sui natanti di cooperative di pesca, 2017-2020 - 2017",ccnl-imbarcati-sui-natanti-di-cooperative-di-pesca-2017-2020,Italy,it,2017
"ccnl dipendenti imprese artigiane di noleggio autobus con conducente e relative attività correlate, 2019-2020 - 2019",ccnl-dipendenti-imprese-artigiane-di-noleggio-autobus-con-conducente-e-relative-attivit-correlate-2019-2020,Italy,it,2019
"ccnl dipendenti degli istituti per il sostentamento del clero, 2017-2019 - 2017",ccnl-dipendenti-degli-istituti-per-il-sostentamento-del-clero-2017-2019,Italy,it,2017
"ccnl dipendenti dagli esercizi cinematografici e cinema-teatrali, 2017-2019 - 2017",ccnl-dipendenti-dagli-esercizi-cinematografici-e-cinema-teatrali-2017-2019,Italy,it,2017
"ccnl dipendenti aziende di lavorazione della foglia di tabacco secco allo stato sciolto, 2017-2020 - 2017",ccnl-dipendenti-aziende-di-lavorazione-della-foglia-di-tabacco-secco-allo-stato-sciolto-2017-2020,Italy,it,2017
"ccnl aziende esercenti lavorazione, commercio, trasporto, esportazione e importazione all'ingrosso di fiori freschi recisi, verde e piante ornamentali per imprese commerciali, consortili o cooperative e G.E.I.E. 2018 - 2016",ccnl-aziende-esercenti-lavorazione-commercio-trasporto-esportazione-e-importazione-all-ingrosso-di-fiori-freschi-recisi-verde-e-piante-ornamentali-per-imprese-commerciali-consortili-o-cooperative-e-g-e-i-e-2018,Italy,it,2016
ccnl area tessile-moda chimica-ceramica - 2018 - 2017,ccnl-area-tessile-moda-chimica-ceramica---2018,Italy,it,2017
ccnl addetti degli impianti di trasporto a fune (2022) - 2019,ccnl-addetti-degli-impianti-di-trasporto-a-fune-2022-,Italy,it,2019
CCNL Personale dipendente dagli Istituti scolastico-educativi gestiti da enti ecclesiastici AGIDAE (2018) - 2016,ccnl-personale-dipendente-dagli-istituti-scolastico-educativi-gestiti-da-enti-ecclesiastici-agidae-2018-,Italy,it,2016
CCNL Personale del Comparto Istruzione e Ricerca (2018) - 2016,ccnl-personale-del-comparto-istruzione-e-ricerca-2018-,Italy,it,2016
CCNL Personale del Comparto Funzioni Locali (2018) - 2016,ccnl-personale-del-comparto-funzioni-locali-2018-,Italy,it,2016
CCNL Personale del Comparto Funzioni Centrali (2018) - 2016,ccnl-personale-del-comparto-funzioni-centrali-2018-,Italy,it,2016
CCNL Personale addetto ai servizi all'infanzia e alle scuole dell'infanzia non statali (2018) - 2016,ccnl-personale-addetto-ai-servizi-all-infanzia-e-alle-scuole-dell-infanzia-non-statali-2018-,Italy,it,2016
CCNL Dipendenti di imprese e società esercenti servizi ambientali (2019) - 2016,ccnl-dipendenti-di-imprese-e-societ-esercenti-servizi-ambientali-2019-,Italy,it,2016
"CCNL Dipendenti delle Ambasciate, Consolati, Legazioni, Istituti culturali ed Organismi Internazionali in Italia (2019) - 2017",ccnl-dipendenti-delle-ambasciate-consolati-legazioni-istituti-culturali-ed-organismi-internazionali-in-italia-2019-,Italy,it,2017
CCNL Dipendenti degli studi professionali (2018) - 2015,ccnl-dipendenti-degli-studi-professionali-2018-,Italy,it,2015
CCNL Dipendenti Cooperative e Consorzi Agricoli (2019) - 2016,ccnl-dipendenti-cooperative-e-consorzi-agricoli-2019-,Italy,it,2016
CCNL Dipendenti Agenzie di assicurazione in gestione libera (2020) - 2016,ccnl-dipendenti-agenzie-di-assicurazione-in-gestione-libera-2020-,Italy,it,2016
CCNL ANINSEI per il personale della scuola non statale (2018) - 2015,ccnl-aninsei-per-il-personale-della-scuola-non-statale-2018-,Italy,it,2015
ccnl-dipendenti-dalle-aziende-metalmeccaniche-e-della-installazione-di-impianti-2019- - 2016,ccnl-dipendenti-dalle-aziende-metalmeccaniche-e-della-installazione-di-impianti-2019-,Italy,it,2016
CCNL Ormeggiatori e barcaioli dei porti italiani (2019) - 2016,ccnl-ormeggiatori-e-barcaioli-dei-porti-italiani-2019-,Italy,it,2016
ITA Comifar Distribuzione S.p.A - 2015,ipotesi-di-accordo-comifar-distribuzione-s-p-a-2015---2018-,Italy,it,2015
"ITA Canon Italia Spa ITA CONFCOMMERCIO - Italian General Confederation of Commerce, Tourism, Services, Professions and MEPs - 2016",verbale-di-accordo-canon-italia-spa---2016,Italy,it,2016
"ITA ADP Employer Services Italia S.p.a, ITA ADP Outsourcing Italia S.r.l., ITA ADP Software Solutions Italia S.r.l. - 2015",accordo-integrativo-aziendale-adp-employer-services-italia-s-p-a-adp-outsourcing-italia-s-r-l-adp-software-solutions-italia-s-r-l-2015---2019,Italy,it,2015
ITA GFT Italia S.r.l. - 2016,ipotesi-di-accordo-contratto-integrativo-aziendale-gft-italia-s-r-l-2016---2018,Italy,it,2016
ITA Autogrill S.p.A. - 2015,ipotesi-di-accordo-tra-autogrill-s-p-a-e-le-segreterie-nazionali-delle-oo-ss-di-filcams-cgil-fisascat-cisl-e-uiltucs-uil-2015,Italy,it,2015
"ITA GS SpA, ITA SSC Srl, ITA Diperdì Srl, ITA Carrefour Property Srl, ITA Carrefour Italia Finance Srl, ITA Carrefour Banque SA - 2016",ipotesi-di-accordo-tra-gs-spa-ssc-srl-diperd-srl-carrefour-property-srl-carrefour-italia-finance-srl-carrefour-banque-sa-e-filcams-cgil-fisascat-cisl-uiltus-uil-2016,Italy,it,2016
"ITA CONFCOMMERCIO - Italian General Confederation of Commerce, Tourism, Services, Professions and MEPs - 2015",contratto-collettivo-nazionale-di-lavoro-commercio-2015---2017,Italy,it,2015
ITA Eataly Distribuzione Srl - 2015,ipotesi-contratto-integrativo-eataly-2015-,Italy,it,2015
ITA IKEA - 2015,verbale-incontro-rinnovo-contratto-collettivo-aziendale-ikea---2015,Italy,it,2015
ITA METRO Italia Cash & Carry S.p.A - 2016,ipotesi-accordo-metro-italia-cash-carry-s-p-a---2016,Italy,it,2016
ITA Zara Italia Srl - 2015,accordo-integrativo-aziendale-zara---2015,Italy,it,2015
"ITA ASSINDATCOLF National Trade Union Association of Employers of Family Collaborators, ITA A.D.L.C. Employers Association of Domestic Employees, ITA A.D.L.D. Home Employers Association, ITA DOMINA National Association of Domestic Employers, ITA NEW COLLABORATION National Association of Home Employers, ITA FIDALDO Italian Federation of Domestic Employers - 2013",ccnl-sulla-disciplina-del-rapporto-di-lavoro-domestico---2013-,Italy,it,2013
DEU BMW Group - 2005,joint-declaration-on-human-rights-and-working-conditions-in-the-bmw-group-2005,Germany,en,2005
Collective Agreement Thyssenkrupp Steel: Immediate Corona Crisis-Package and Future Pact For Steel 20-30 - 2020,collective-agreement-thyssenkrupp-steel-immediate-corona-crisis-package-and-future-pact-for-steel-20-30,Germany,en,2020
"Allianz Group Agreement on Guidelines concerning Lifelong Learning, 2012 - 2012",allianz-group-agreement-on-guidelines-concerning-lifelong-learning-2012,Germany,en,2012
DEU Volkswagen Group - 2012,charta-der-zeitarbeit-im-volkswagen-konzern-2012,Germany,de,2012
"International Framework Agreement Ford Motor Company and Global IMF / Ford Global Information Sharing Network, Agreed upon Social Rights and Social Responsibility Principles, 2012 - 2012",international-framework-agreement-ford-motor-company-and-global-imf-ford-global-information-sharing-network-agreed-upon-social-rights-and-social-responsibility-principles-2012,Germany,en,2012
DEU Daimler Group - 2012,principles-of-social-responsibility-at-daimler-2012,Germany,en,2012
DEU Siemens - 2012,internationales-rahmenabkommen-zwischen-der-siemens-ag-dem-gesamtbetriebsrat-der-siemens-ag-der-ig-metall-und-der-industriall-global-union-2012,Germany,de,2012
DEU Robert Bosch - 2004,basic-principles-of-social-responsibility-at-bosch-2004,Germany,en,2004
DEU Handelsverband Hessen e.V. - 2015,tarifvertrag-2016-2016-hessischen-einzelhandel,Germany,de,2015
Tarifverträge Groß- und Außenhandel Nordrhein-Westfalen - 2007,tarifvertr-ge-gro---und-au-enhandel-nordrhein-westfalen,Germany,de,2007
Retail Nordrhein-Westfalen 2013 - 2013,retail-nordrhein-westfalen-2013,Germany,de,2013
"ACCORD VALEO SUR LA RESPONSABILITE SOCIALE, 2012 - 2012",accord-valeo-sur-la-responsabilite-sociale-2012,France,fr,2012
FRA Air France - 2013,air-france-klm-social-rights-and-ethics-charter-2013,France,en,2013
Engagement conjoint SODEXO UITA pour la prévention du harcèlement sexuel Annexe à raccord cadre international SODEXO-UITA du 12 décembre 2017 - 2017,engagement-conjoint-sodexo-uita-pour-la-pr-vention-du-harc-lement-sexuel-annexe-raccord-cadre-international-sodexo-uita-du-12-d-cembre-2017,France,fr,2017
FRA Renault sas - 2017,accord-cadre-mondial-de-responsabilit-sociale-soci-tale-et-environnementale-entre-le-groupe-renault-le-comit-de-groupe-renault-et-industriall-global-union-2013,France,fr,2017
FRA Auchan - 2017,auchan-retail-international-et-uni-global-union-accord-sur-la-responsabilit-sociale-et-environnementale-2017,France,fr,2017
FRA Trade Union Chamber of Toy Wholesalers - 1989,convention-collective-nationale-du-commerce-de-d-tail-et-de-gros-pr-dominance-alimentaire-du-12-juillet-2001-etendue-par-arr-t-du-26-juillet-2002-jorf-6-ao-t-2002-,France,fr,2001
Convention collective nationale de commerces de gros - 1970,convention-collective-nationale-de-commerces-de-gros-du-23-juin-1970-etendue-par-arr-t-du-15-juin-1972-jonc-29-ao-t-1972-mise-jour-par-accord-du-27-septembre-1984-tendu-par-arr-t-du-4-f-vrier-1985-jorf-16-f-vrier-1985-,France,fr,1970
"FRA National confederation of delicatessens, delicatessens, caterers (CNCT) - 2007",convention-collective-nationale-de-la-charcuterie-de-d-tail-du-4-avril-2007,France,fr,2007
FRA National Union of Distance Selling Companies - 2001,convention-collective-nationale-des-entreprises-de-vente-distance-du-6-f-vrier-2001,France,fr,2001
"FRA Syndicate of the French bookstore, FRA French Federation of Trade Unions - 2011",convention-collective-nationale-de-la-librairie-du-24-mars-2011,France,fr,2011
"FRA National Federation of Apparel, Novelty and Accessories, FRA Trade Union Chamber of Apparel Blouses of France - 2004",convention-collective-nationale-du-commerce-de-d-tail-de-l-habillement-et-des-articles-textiles-du-25-novembre-1987-r-vis-par-avenant-du-17-juin-2004,France,fr,2004
FRA National Federation of Real Estate Agents and Sales Agents (F.N.A.I.M.) - 1971,convention-collective-nationale-du-personnel-des-agents-immobiliers-et-mandataires-en-vente-de-fonds-de-commerce-du-8-d-cembre-1971-etendue-par-arr-t-du-18-octobre-1973-jorf-25-f-vrier-1974-,France,fr,1971
"FRA Union Rhône-Alpes trade unions hardware, industrial supplies, household equipment and related businesses, FRA Syndicate of the merchants in hardware of the Massif central region, FRA Regional Union of Ironmongers of Franche-Comté, FRA French Federation of Hardware Stores, Supplies for the Building, Industry and Home Equipment (FFQ) - 1985",convention-collective-nationale-des-employ-s-et-agents-de-ma-trise-des-commerces-de-quincaillerie-fournitures-industrielles-fers-m-taux-et-quipement-de-la-maison-etendue-par-arr-t-du-29-avril-1986-jorf-1er-juin-1986-,France,fr,1985
FRA Federation of Commerce and Distribution Companies - 2012,convention-collective-nationale-des-commerces-de-d-tail-non-alimentaires-antiquit-s-brocante-galeries-d-art-oeuvres-d-art-arts-de-la-table-coutellerie-droguerie-quipement-du-foyer-bazars-commerces-m-nagers-mod-lisme-jeux-jouets-pu-rinatalit-et-maroquinerie-du-9-mai-2012-avenant-du-9-mai-2012-,France,fr,2012
Kaupan Työehtosopimus Ja Palkkaliite 2014 - 2017 - 2014,kaupan-ty-ehtosopimus-ja-palkkaliite-2014---2017,Finland,fi,2014
Vähittäiskaupan Esimiesten Työehtosopimus - 2014 - 2014,v-hitt-iskaupan-esimiesten-ty-ehtosopimus---2014,Finland,fi,2014
Suomen Lähikaupan myymäläpäälliköiden työehtosopimus 2014 - 2017 - 2014,suomen-l-hikaupan-myym-l-p-llik-iden-ty-ehtosopimus-2014---2017,Finland,fi,2014
ZWE Employers Association of the Food Processing Industry - 2013,collective-bargaining-agreement-between-food-and-allied-industries-meat-fish-poultry-abattoir-and-meat-processing-sector-and-the-meat-fish-poultry-abattoir-and-meat-processing-workers-union---2013,Zimbabwe,en,2013
ZWE Soft Drinks Manufacturers Association of Zimbabwe - 2013,collective-bargaining-agreement-between-soft-drinks-manufacturing-industry-and-the-soft-drinks-manufacturing-workers-union---2014,Zimbabwe,en,2013
ZWE Zimbabwe National Security Association - 2012,collective-bargaining-agreement-between-the-zimbabwe-national-security-association-and-zimbabwe-security-guard-union-and-private-security-workers-union---2012,Zimbabwe,en,2012
ZWE Employers Association of the Food Processing Industry - 2011,collective-bargaining-agreement-between-the-employers-association-of-the-food-processing-industry-and-food-processing-workers-union---2011,Zimbabwe,en,2011
"ZWE Detergents, Edible Oils and Fats Employers Association - 2014",collective-bargaining-agreement-between-detergents-edible-oils-and-fats-employers-association-and-the-detergents-edible-oils-and-fats-workers-union-of-zimbabwe---2014,Zimbabwe,en,2014
ZWE Construction Industry Federation of Zimbabwe - 2012,collective-bargaining-agreement-between-the-construction-industry-federation-of-zimbabwe-and-the-zimbabwe-building-contractors-association-and-the-zimbabwe-construction-and-allied-trades-workers-union---2012,Zimbabwe,en,2012
ZWE Catering Employers Association of Zimbabwe - 2012,collective-bargaining-agreement-between-the-catering-employers-association-of-zimbabwe-and-the-zimbabwean-catering-and-hotel-workers-union---2012,Zimbabwe,en,2012
"ZWE Employers Association of the Meal, Fish, Abattoir and Meat Processing - 2013",collective-bargaining-agreement-between-food-and-allied-industries-meat-fish-poultry-abattoir-and-meat-processing-sector-the-employer-s-association-and-the-meat-fish-poultry-abattoir-and-meat-processing-workers-union---2013,Zimbabwe,en,2013
ZWE Banking Employers Association - 1999,collective-bargaining-agreement-between-the-banking-employers-association-and-the-zimbabwe-banks-and-allied-workers-union---2000,Zimbabwe,en,1999
ZWE Zimbabwe Agriculture Employers Organisation (ZAEO) - 2012,collective-bargaining-agreement-between-the-agricultural-industry-and-the-general-agriculture-and-plantation-workers-union-of-zimbabwe-gapwuz---2012,Zimbabwe,en,2012
КОЛЕКТИВЕН ТРУДОВ ДОГОВОР_2016-2017 - 2016,-_2016-2017,Bulgaria,bg,2016
KZ_EUBA_2018 -,kz_euba_2018,Slovakia,sk,
pkz_ssc_2018_2021 - 2018,pkz_ssc_2018_2021,Slovakia,sk,2018
"SVK ZSSK (person rail), SVK ZSSK Cargo (rail freight) - 2019",zsr_2019-20,Slovakia,sk,2019
SVK Slovenská pošta - 2018,pkz_2018-2021,Slovakia,sk,2018
zoes_zzes_2019_2020 - 2019,zoes_zzes_2019_2020,Slovakia,sk,2019
CBA_Slovakia_ZOCR_OZPOCR - 2015,cba_slovakia_zocr_ozpocr,Slovakia,sk,2015
SVK Organization of Employers of COOP Jednota Group - 2014,kolektivna-zmuva---coop---8-1-2014,Slovakia,sk,2014
"CZE Penny Market, spol. s r.o. - 2016",kolektivn-smlouva-mezi-spole-nost-penny-market-s-r-o-a-z-kladn-odborovou-organizac-odborov-ho-svazu-pracovn-k-zem-d-lstv-a-v-ivy---asociace-svobodn-ch-odbor-r-a-z-kladn-odborovou-organizac-odborov-ho-svazu-pracovn-k-obchodu_2016,Czech-republic,cs,2016
"CZE BILLA, spol. s r.o. - 2016",kolektivn-smlouva-mezi-spole-nost-billa-spol-s-r-o-a-z-kladn-odborovou-organizac-odborov-ho-svazu-pracovn-k-obchodu-a-odborov-m-svazem-pracovn-k-zem-d-lstv-a-v-ivy---asociace-svobodn-ch-odbor-r-p-sob-c-ch-u-obchodn-spole-nosti-billa_2016-2017,Czech-republic,cs,2016
CZE Confederation of Commerce and Tourism of the Czech Republic - 2015,kolektivn-smlouvu-vy-ho-stupn-mezi-odborov-m-svazem-pracovn-k-obchodu-a-svazem-obchodu-a-cestovn-ho-ruchu-r_2015-2016,Czech-republic,cs,2015
"Acordo coletivo entre a REN - Redes Energéticas Nacionais, SGPS, SA e outras e a FIEQUIMETAL - 2015",acordo-coletivo-entre-a-ren---redes-energ-ticas-nacionais-sgps-sa-e-outras-e-a-fiequimetal,Portugal,pt,2015
"Acordo coletivo entre a REN - Redes Energéticas Nacionais, SGPS, SA e outras e a FIEQUIMETAL 2015 - 2015",acordo-coletivo-entre-a-ren---redes-energ-ticas-nacionais-sgps-sa-e-outras-e-a-fiequimetal-2015,Portugal,pt,2015
"Acordo colectivo entre a PT Comunicações, S. A., e outras e o SINDETELCO — Sindicato Democrático das Comunicações e dos Média e outros — Revisão global. 2011 -",acordo-colectivo-entre-a-pt-comunica-es-s-a-e-outras-e-o-sindetelco-sindicato-democr-tico-das-comunica-es-e-dos-m-dia-e-outros-revis-o-global-2011,Portugal,pt,
"ACT entre a Sociedade de Panificação Sul do Tejo, L.da, e outras e a FESAHT — Federação dos Sindicatos de Agricultura, Alimentação, Bebidas, Hotelaria e Turismo de Portugal — Revisão global 2010 - 2010",act-entre-a-sociedade-de-panifica-o-sul-do-tejo-l-da-e-outras-e-a-fesaht-federa-o-dos-sindicatos-de-agricultura-alimenta-o-bebidas-hotelaria-e-turismo-de-portugal-revis-o-global-2010,Portugal,pt,2010
"Acordo de empresa entre a Petrogal, SA e a Federação de Sindicatos da Indústria, Energia e Transportes - COFESINT e outros - Revisão global 2019 - 2019",acordo-de-empresa-entre-a-petrogal-sa-e-a-federa-o-de-sindicatos-da-ind-stria-energia-e-transportes---cofesint-e-outros---revis-o-global-2019,Portugal,pt,2019
"Acordo de empresa entre a SOMINCOR - Sociedade Mineira de Neves-Corvo, SA e o Sindicato dos Trabalhadores da Indústria Mineira 2019 - 2019",acordo-de-empresa-entre-a-somincor---sociedade-mineira-de-neves-corvo-sa-e-o-sindicato-dos-trabalhadores-da-ind-stria-mineira-2019,Portugal,pt,2019
"Acordo de empresa entre a OPERESTIVA - Empresa de Trabalho Portuário de Setúbal, L.da e o S.E.P. 265 - Sindicato Estivadores Portuários Setúbal - STPSET 2019 - 2019",acordo-de-empresa-entre-a-operestiva---empresa-de-trabalho-portu-rio-de-set-bal-l-da-e-o-s-e-p-265---sindicato-estivadores-portu-rios-set-bal---stpset-2019,Portugal,pt,2019
"Acordo de empresa entre a The Navigator Company, SA e a Federação de Sindicatos da Indústria, Energia e Transportes - COFESINT e outra - Revisão global 2019 - 2019",acordo-de-empresa-entre-a-the-navigator-company-sa-e-a-federa-o-de-sindicatos-da-ind-stria-energia-e-transportes---cofesint-e-outra---revis-o-global-2019,Portugal,pt,2019
"Acordo coletivo entre a LACTICOOP - União de Cooperativas de Produtores de Leite de Entre Douro e Mondego, UCRL e outra e o Sindicato dos Profissionais de Lacticínios, Alimentação, Agricultura, Escritórios, Comércio, Serviços, Transportes Rodoviários, Metalomecânica, Metalurgia, Construção Civil e Madeiras e outro - Revisão global 2018 - 2018",acordo-coletivo-entre-a-lacticoop---uni-o-de-cooperativas-de-produtores-de-leite-de-entre-douro-e-mondego-ucrl-e-outra-e-o-sindicato-dos-profissionais-de-lactic-nios-alimenta-o-agricultura-escrit-rios-com-rcio-servi-os-transportes-rodovi-rios-metalomec-nica-metalurgia-constru-o-civil-e-madeiras-e-outro---revis-o-global-2018,Portugal,pt,2018
"Acordo de empresa entre a SOFLUSA - Sociedade Fluvial de Transportes, SA e o Sindicato dos Transportes Fluviais, Costeiros e da Marinha Mercante e outros - Alteração salarial e outras e texto consolidado 2019 - 2019",acordo-de-empresa-entre-a-soflusa---sociedade-fluvial-de-transportes-sa-e-o-sindicato-dos-transportes-fluviais-costeiros-e-da-marinha-mercante-e-outros---altera-o-salarial-e-outras-e-texto-consolidado-2019,Portugal,pt,2019
"Acordo coletivo entre a MEO - Serviços de Comunicações e Multimédia, SA e outras e o Sindicato Nacional dos Trabalhadores das Telecomunicações e Audiovisual - SINTTAV e outros - Revisão global 2018 - 2018",acordo-coletivo-entre-a-meo---servi-os-de-comunica-es-e-multim-dia-sa-e-outras-e-o-sindicato-nacional-dos-trabalhadores-das-telecomunica-es-e-audiovisual---sinttav-e-outros---revis-o-global-2018,Portugal,pt,2018
"Acordo coletivo entre a Infraestruturas de Portugal, SA e outras e o Sindicato Nacional dos Trabalhadores do Sector Ferroviário e outros - Revisão global 2019 - 2019",acordo-coletivo-entre-a-infraestruturas-de-portugal-sa-e-outras-e-o-sindicato-nacional-dos-trabalhadores-do-sector-ferrovi-rio-e-outros---revis-o-global-2019,Portugal,pt,2019
"ACT entre a UNICER — Bebidas de Portugal, SGPS, S. A., e o Sind. Nacional dos Trabalhadores da Ind. e Comércio de Alimentação, Bebidas e Afins e outros — Revisão global 2006 - 2006",act-entre-a-unicer-bebidas-de-portugal-sgps-s-a-e-o-sind-nacional-dos-trabalhadores-da-ind-e-com-rcio-de-alimenta-o-bebidas-e-afins-e-outros-revis-o-global-2005,Portugal,pt,2006
"ACT entre a Douro Acima — Transportes, Turismo e Restauração, L.da, e outras e a FESMAR — Feder. de Sind. dos Trabalhadores do Mar e outras2015 - 2004",act-entre-a-douro-acima-transportes-turismo-e-restaura-o-l-da-e-outras-e-a-fesmar-feder-de-sind-dos-trabalhadores-do-mar-e-outras2015,Portugal,pt,2004
"Acordo coletivo entre a EDP - Energias de Portugal, SA e outras e a FIEQUIMETAL - Revisão global 2015 - 2015",acordo-coletivo-entre-a-edp---energias-de-portugal-sa-e-outras-e-a-fiequimetal---revis-o-global-2015,Portugal,pt,2015
